song_id,name,isrc
jV3UMbmB7OcIPjKY4GwmfUAin66d9JC8shku0an/zEY=,自拍 (Selfie Addict),TWI451400029
fblaF3Te2lSbLp+ynRsLPmQ+/C3TdrmlEhszvWiR9vc=,望春風,
9p3d0/OPZMx02xyoLGPsMxHcmItR5WoyoNSGyIB5R48=,美麗而殘酷的世界,JPPC01300484
5Qh7YI03x2cbQFFv/e+faYhVpFAzjvnuE3YXkx2KgsQ=,我好想你 (I Miss You So),TWF671300206
sgHKhG2d57U2o88razl9SyG1nuuMDf0J2BuDhzoI12Y=,All We Know,USQX91602153
TYhx9eqWklddkLQlApQ5MS9jJCO4H3JHdpISZ3kZSRE=,給我一首歌的時間,TWK970801502
JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,愛不需要裝乖 (feat.王詩安) (Love Doesn't Need To Pretend),TWA531579711
wsUz3J5xnNbcGDgDp29Llp9lLvtCS3AlIEMJnyA4dCY=,Forever,USJI10800113
sF8PFQ08y5zRevYls0k2CrfYp2LFiu4jHphwoEaQpis=,領悟 (Understanding),TWK951600205
CfOyUSvBAIGhsUEcZ6hTnWLLaQrDtzVmoIdmIMXBOTA=,We Are,USAT21603322
YKotZI0M7vc0YHOkpJ632Gme0hPwq1wK5cedXKWE+kI=,A Sky Full of Stars,GBAYE1400217
1LlvEAK/DD6jE+lmynOvX9jI6aZoK6wZON0zLBKWZhQ=,Up & Down,KRA031209577
lx720SS4EzmbTgk+ZLbhOMy499tS6jjpy0Y3/E6ulwg=,Zenzenzense,JPPO01621591
JU+7qy+XADz9+jynH5dALAeMmR3MRkbXs8zMFrPRv/k=,小心肝 (Liver Lover),TWA451601807
mzQ4vvtkFwzbWZxWARguWC3sZ+ujPjg4PAbvQoaeWfo=,別懷疑自己 (Don’t Doubt Yourself),TWCJ71600003
sgHKhG2d57U2o88razl9SyG1nuuMDf0J2BuDhzoI12Y=,All We Know,USQX91602153
Ujt3R5hAe0Pix2mURuC+CO6aazhCvEU2lByPzy3E90k=,18,HKH831700001
X96NEF2NcG6gyKVF0+U3H98CgAlgecjthmaqQe0nLPE=,晴天,TWK970300503
BD9lB17CkWhWVB3uC+gviHejV0KihSOJOUlYMOp9xFY=,Everyone Needs Love,DEQ691600223
TANY/vmuTpN9da7FgLsOFfWg4feFRskmycIH/GwZXII=,Nobody-Chinese Version,US5TA1000003
fZNpZOUIg7UMvkTtCGXnssQWztJCxoALbUZLIQyPi4o=,永遠愛不完,
SHLyNQoN2Cmm/gwB8cY+BzlrMoYPIVS6qNWoHhuRl5A=,Busy Being Fabulous,USJ5T0700019
h/XzArjQ0FuMSPruHt0CVTrBoonoMov+DZkNNaennMU=,酒後的心聲,TWI431603202
Ixqk50t+WoPjlXelxSVEsKaMJpShQqEq8Sq0cVzVk2A=,你要的愛,TWA270109031
tn3R1gwM9bQlf65IDR/zNNSQ5lSUFM06PlFmGwp7hdI=,當一個天使的憂愁 (feat.小宇) (An Angel's Secret),TWA531663613
uLMnQqH4r82LRDcPEMA/OwLS5TVWRIeqH9411w3Fl+I=,再會中港路,TWA451690601
jWx64JroBecZQXiaNU1toeSiTyhqdtsj38JTLS2TEhQ=,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",USRC11600876
XA5XQFga587T06THv91MNt9L0bCzTMWho8D2U+6mO6U=,Getting Stronger,TWUM71600067
fwqf1v23Yo4ji5+GT8PQizdRrxfOfZzcE93zw4K4k1U=,不想醒來,TWUM71200234
TljavjYae3k7lr2p7v9aDgZIGzqWstL5KoyCVj7RxEo=,從未到過的地方,TWUM71300109
J/L6uKiASSokYtpwHExNvYV6+NuSoi/FcjIcm4NGzn0=,Ah Yeah,KRA031211031
kVtk5At17zUXW2nlGMaiV1zqNH1eUhbft0/nM0iXNwI=,Stronger (What Doesn't Kill You),GBCTA1100364
9W/H8tPBKQ7VWmBctuQ6RabciYdr1l+/kg1YPDcPOlU=,以後別做朋友 (The Distance of Love),TWA471410001
Gew5+s/HwCSjQ6bX7/dZ0pXS6TB4ccOrOYcQg7FWDZI=,最小的偉大 (Smallest Great),TWK231680960
GAWjH9Uns87Q1pcQTJZo+PaiJIsUj3DEWjtGqyMUZm4=,忘記擁抱,TWA471515001
Q5V89mSIyJcter9pCMhY3CHUCg8f2Z+hDV1flIKxizA=,分手看看 (Breaking up for now),TWA211631206
UZ3dBhXYs3u2VWiwH9VQYBWnp1hi25EmxuK8JISoSZU=,Uptown Funk,GBARL1401524
e1pHjFufP9nze6F7ZZ7yDqpzdBnll0rb8FBt9oBNLHk=,Angel With A Shotgun,USJ5T1100170
WX/zXnE+ScbqCYdPHLyqV4MEOGx8DQNnx/vbrsoEnok=,第二人生,TWK231105510
g9qhCRIaFUnq4Z9HJcFQWHWRstWhK4NoB2sRPoD9iuc=,Cheap Thrills,USRC11600201
1S9FQznSSS/1EqsAKkHVazUSYHu9/z95S5CLdeCFLHE=,Bird Set Free,USRC11502852
dk9uTVYUPCFJCjBb2Z3tmB4Wkr3yY/hGwsD0ryHpzEY=,臨時演員,TWUM71000086
O7LXEeoDCQLLAKazqMBoU68e/sJhNOsYUvf612h80Bo=,你在，不在,TWA530938804
9W/H8tPBKQ7VWmBctuQ6RabciYdr1l+/kg1YPDcPOlU=,以後別做朋友 (The Distance of Love),TWA471410001
70Vh7Hrkf9GGYt+queApBPFCnfBJSR7Gq7pP7ED3Pk4=,Calling All My Lovelies,USAT21602951
9MTpH26zstkDOJacXImTExtDcMiYD/C+/CbQ1aSdCKM=,我們都有問題,TWI451300027
3HHnDM50msN4n1EQxAEuo7SECrtigzMjemzmVyKr21I=,他一定很愛你,TWB670202201
9DhlODR3ci5fMvwczOynIvHhLB3oUDfDyYmK+udXguc=,如果我們再相遇,TWA211555601
YMao8RpiKnds1GBHUNci4X+/fTrqGMwXaA6rAuBApcQ=,兄弟 (Brotherhood),TWK231610204
r7JF/xBfnHBczwK1i/0cNjbaaUjnVRBUhVjIfKo2Lhw=,Warlocks,USWB10601600
EEaTGeYzuPoWwszZKM2+v5esURpYJGSVi48ZxOPozBM=,匆匆那年,
PgRtmmESVNtWjoZHO5a1r21vIz9sVZmcJJpFCbRa1LI=,謝謝妳愛我 (Thanks For Your Love),TWA531657203
dRiTIgRXjPJGxUIYZc6DvTpY62q3akaGSUKx4E3QKW4=,笑,CNZ411600060
B4DGR+2gmnT8W/LletG27KA+6iTzRIpt2YeZILTyBbk=,Journey,GB32E1302420
ohCuXB5uVWplmdwTtDGaRZCI3UZk/Lv2aDjn+pu1DfM=,到不了的地方,TWA531442313
8nFrZ5pzd8+CCRalXE/ltUceKqyRRKaUdDVc7vAWKc0=,今天清晨,TWJ010600103
vTdcU9xeLj3/iOEfV3YvvIg1T6REtrVVOWbOziZfvGo=,1440,GBWZD0700404
AQNm5y2LVM2NVUsGTRW5UR9PD/p6t4TUhXzZhU3uKvI=,NIGHT DREAM,JPU501600054
Iym2BmTHNq+nG5uCqItUlXIe4Tg42W8YGxQWAgA7mkU=,第5季,TWA210924301
8MfpwhYW2MKgUi7dCUCgXVbMBrr4QJNb+uglFc3RDsQ=,Here It Is (feat. Chris Brown),USAT21500525
9kvPtsVoRFyh96q8Sk+UiMAPPTaeVvwUAjAUXgpj9NM=,天若有情,TWA471607002
338YQI2OhQDjVCbuAJ2t0PQtzDG8KRSFdB69kiwt3CM=,I Wanna Know,TWA531603142
p6vR55B6kN6DL6mkWo3Ndkzd1KEbmr38ndt04bYuzXo=,For You,TWA531602671
4brTUuIjK24sVlWzSLLL33b3JbwhNVfaDo7vvBt9FCQ=,突然好想你,TWK230801601
LLlJJwZEMwCKPCahbSeorVP3Wk+XvoXg1DEB4uPk4ho=,媽媽好,
pz9mhXDwT+IRXhb50SN1lSV2t/MrZVDUz1aj+RbDB/c=,Let Me,US5TA1600089
UeMUqqO5QndMmnnxD33vR+rSSCoZc7DllrtpLPOdC20=,不想長大,TWD961106138
BgqjNqzsyCpEGvxyUmktvHC8WO5+FQO/pQTaZ4broMU=,光年之外,HKI111600014
6QMvPiMG6bKF5+C4fSsfeR/LGNMiwL55HNhd3BcvSKE=,Faith,USQ4E1602392
qNAxkIEJBHxHTD25UERUsAYrLUfdThA+kfwR5AQtQ2Y=,Welcome To Gusteau's,USWD10732106
FLpi0+Ral1r9kzNRSb4MfZwATX1iYG1HLR4Fxl3cMJo=,Temple,GB5P51500097
4MIeYL0pOkhu4qqJ8pnTLe9ryOQGoz8g5nMEYeE//8Y=,Don't Rain On My Parade,USSM10001373
IXP1a2o3NL8WU4WK1X0WJAKaSW+LgGRpPDn4Gt1HrV8=,在沒有你以後 (feat. 張智成) (Without You),TWA531657210
kSVz/q65R45aIgIfRFuj3zV0XkVZH/03lpTcR1E4obA=,空位,CNA650967006
KIGQkrUU35cTbXwdQWTsZ3qvR2eztAw1VWoy4XMeShI=,角頭,TWA451500412
BITuBuNyXQydJcjDL2BUnCu4/IXaJg5IPOuycc/4dtY=,是我不夠好 (Not Good Enough),TWA471698001
/vEhC83Y2GQQSLnzMAQsdZ2+ulC1OdWutW+YuCELHiI=,Under Paris Skies,
c6LtNdnCz6y9U1ns5as6uxQj7ClojZrbZCbFyi8Yv/c=,Falling Slowly(Glen Hansard| Marketa Irglova),USLIC0700662
Y4rkRVMi5WbH5ICqnGv+OQfAT8u70CKMBfUL7Don9+4=,Because You Live,USHR10421205
J9EcIEDOoNbdN2ku4SGtIp0pmg/k+NRWLOZIra16DUk=,第一個想到你 (Think Of You First),TWA211630906
C7ukqcg5dWTvIrA5iRpPygB1TW+oFIqXEHfDAeqr/zI=,煙火燦爛我愛你,TWU711601827
4MisMKfKs26kWvzPwqJMnqqoeNfOlsfiiFswvWIQOUI=,GIRLFRIEND,HKI491600381
/FejRHoJrRrECq6qMfcgAAnFOg98L9IQrNGAlaKF0bE=,你們要快樂,TWF750481605
G3LEofCSa2mH/FwoHe4lQYBrJAxAC8e/ZIUvdI9juKA=,Let It Go,USJAY0800021
yBHK9ZzaYyeNaPr1ucAkD3RH7dKwaEY8dtplxwkxr44=,背對背擁抱,TWB670904205
ajjUpdQjWCwzCHNd6C0hB3Fz8BIPGjSy6IT35+UWD1I=,Worth It,USSM11406644
0KeIUGLjzwxHS73JeIh6lLwI2VkgX4Er5BbZGVvXaW8=,點一盞無聊的小夜燈,TWUM71600050
woOlWc20G3D4jgygA0QzsCVcAkZDNjFH6pMfCIg+y7M=,七里香,TWK970400702
qG9e72ZD61XXBSjy47BqsdjnHwlCDpy1BmKpNUzmu7A=,Spectrum,USUM71205604
XHJ+xIxpHvrrknosQsDLDVcEBIn/6u4gNH9ty7IBepw=,Water Under the Bridge,GBBKS1500219
9StIqxJs2ugs39/0x0G58zlnHfVFTAg9tBhDStpKPJk=,刀馬旦,NLB630100225
r5BnHxvuPlLjwr4MHf3dF3yUY+NVS6rHrkVG7wVZ1uE=,Love Me Like You Do,GBUM71406823
Mkmb1/fCPBcXovElO1Lw0qAhPvZBUz0BM/Is9LknzsY=,我真的受傷了,TWUM71300025
o6A8X4JRUUuuLVHRLFjlSP8JAPkxgGs/1qJapChW6XQ=,California Living (中華汽車 ColtPlus廣告-生日快樂篇),
eW1d3l1sSncU4sGM69MJtIG79wnXbdy8FZKpFVElS0g=,Million Reasons,USUM71609736
M4WFKDUmlQ8wpAiPrL0FppNQd+htVhwo74Uf8DuMw6M=,人生海海,TWA450171412
FLMcXsEduNLwe4UHriMZIiEKENv9qozhj64CaMorf44=,你被寫在我的歌裡,TWF671100103
fOOzdBfSCr4YFXNMavRZiN8bYdUgEDcakOHhse/VA2E=,Missing You,TWA531300946
CI8paCIr1Nu6r5kv83qQswIDsIFS10FTIxtfC/ouAvc=,當愛在靠近,TWK241200828
514HVm3oGHnhdPT5tihMf/HC8uwjIpEL+/ew6Y8wkXA=,Let It Roll,USAT21300466
ZRetRP/JD0OtU811SKX6KjJCQIvRZ9BgdRUELN98E78=,為愛癡狂,TWB839547005
JuVO0h1fy1EnQm1SAnIaLWIHwO3Qm4xrD2RR13XIXiI=,都什麼時候了,GTTA31104001
26zyjnOVJCMbVuJhPabu+nhf5ABK9PwEx1FqUJD5P7M=,Roll Deep,KRA391500035
rCNUN66rj+4Y4VqCDk8mI6k14noDbcQ/YRdR3dr/w0w=,Stop Sugar,SGB261600001
zuyzUP11fbgoVp6IMfWK378GDToe59ZlK5gkf+7aKdg=,愛人的自我修養 (Lover Prepares),TWK231609207
ze0+7p13wqB1hZ/KWd6OT42LBehKmYVQyGGzEv8Q4fA=,Who are you,TWA531604022
qMMsXRl6fypngvHJ9BwwEp1W4kucQqwdnK8Hd836s5k=,天使的指紋,SGA671412005
7eKGhG6Cojjjq+pgEe1knBgc1t6Ivl6Y/i4J+0Uydc8=,Rather Be (feat. Jess Glynne),GBAHS1300498
Y87wssIvAzfpJA1z7WGawlIQl7mNFDWzmKS/FlLtLA8=,Play我呸,TWA531457202
NjrJiFVeKTTK4sWMItmArhgxyxtdq+c1zBjo/LSJa1A=,寂寞之光,TWUM71400046
OE2WAV4jWxeSHOkrBXSYMr4oYwgdGlkfkZ1naTgzm3M=,現代之形象,TWUM71600047
hB6AoWeDJA5OiwX81JOkupcNKIC8z8PwVOlPBCxGG1s=,Someone In The Crowd,USUG11600662
AX1urmmQZsS6pKH1x/NN6lqL+2QpdFsKra2+XyfcfRo=,天涯過客,TWK971401104
IlZUmWzvitiu24e2o5avTw2Wi6znSKBd776ZVTVsQkM=,Similar Familiar,GBWWP1602505
sgHKhG2d57U2o88razl9SyG1nuuMDf0J2BuDhzoI12Y=,All We Know,USQX91602153
Iq6RB1YrXmMwPqSz/nRcbfir6RehNF2CUXjpD5Ls4kg=,快讓我在雪地上撒點兒野,TWUM71600116
zMsBYASYbOcwxmZ7D9qjVhmCWaYape8ZAG/lBEhC6dU=,BEAUTIFUL LOVE (Beautiful Love),TWA530687501
1Fv7S9ym/3XnvwZ2TlTKhh+yCcIUQ2dF0hdg2D7/g38=,Bad and Boujee (feat. Lil Uzi Vert),QMCE31600796
bh28pHEmJwlS6MW1cMHNZT0i1vqSBqDLyrITwS0ivvI=,還是喜歡你,TWB510643708
XnSBI7rxoef3841fXfLjfT4uK3iDsa9V9bnmg2S+7Sw=,Where Has Our Ancestors' Land Gone? (祖先的土地去了哪裡),TWC011300831
bW5YWAzK8nKQc8bJMMMCSfTg0g87E0bIxVG6ZVMky0Y=,櫻花紛飛時,JPN300401761
KB52w4QaFmp1VED99GAXUkBNVeWGu4m+kNlBPyxSGDk=,新地球 (Brave New World),TWA531480002
6FQlKHUCPsvYKP/+fbx4JpoXmNvqO3glz9uVDmwIvn0=,We Dont Talk Anymore,TCACP1635097
vZb23djaJJvx8WJgxiHEaezxz63PkrucwjCzwZjrZng=,No Limit,USRC11601156
wlio4VSrhxEw7L64+DZ3mCqV5e5JDSjuzpXvH6nnXYQ=,A Head Full Of Dreams,GBAYE1500977
//r0rGwKZbpq4Hp4hZqfNjUNSYPQlJTF80QzyrrJGYI=,Stay,TWA531603663
8J7QD6T4ERxCEbDl4FoSr+w6txwPbOfl3vZqYeVzKxk=,屏息以待,KRA391000175
W51e2tvnYK3eQxC00Gr/u2W5Dg5km4vPxvp+QRw5awE=,後來,TWA459962502
/WHap2PW4NIeOVWaZM+Az5VZ9I9LV+4ugECgTrmf270=,CALL ME BABY,KRA301500111
OzFWa/2V53rplc4lEmNRnYviwKTlfpTID5QzRzXG8dI=,For You,USA561245789
2bj5oqCPPzY6E0TPgwySkfj8/l/c+DVQBqnABx0qPSk=,史詩,TWI451300037
mVXc6i84mVTwaDtOXAmCtAOTSTUdsCo87Gs9Ogtsmkg=,Let's Wait Awhile,TWA459549204
4g2BsUlYu0MvvwRUihGsjWftg97Z/RWzQKHf1IcAiKE=,When Christmas Comes Around,GBHMU1600240
NCuhN8TKszCS34lSuL3RHPcPR5UdGaIUHPaR/HETBYM=,一切為了愛,TWK230901901
b4G5ybRNCK3pVzeDVbLcmSjeKNFJUfE7Da8D1P2ResM=,Americano,UK6821400354
Rd0ryyxvXtl97Hz89rbSznFLRsgDiftcMkSm+XNetTo=,因為愛,TWA211024704
ax8EqD6/OE+pqUQwamOComme2iwQwK6L1H50xsraMHU=,心太軟,TWA459653701
WA9u5wpEyitiZHuCVm/G7bbI4EGvIvcV4mG+z5kMDaE=,熱淚暗班車,TWH951600106
+SstqMwhQPBQFTPBhLKPT642IiBDXzZFwlzsLl4cGXo=,好愛好散 (Blue Love Theme),TWA531658601
osoYi2r4J0EIEOyzl0o1YIPEyS+EiB9FFD9dJVr5OG4=,奇蹟,HKI111200219
3Zwlnes20/zfnSgPDAS30cUvdJmKa4+rQ1UEIXrKr3M=,Why,KRA301600199
NbE6GfbxvYZ7etR4MfSsK3eV5ZV65W6cfp/t9YeVBhQ=,川の流れのように Originally Performed by 美空ひばり (Kawa No Nagare No Youni),JPZ921004884
yPA+sQt5tJ3NgR6/L9BefmNpA2152zQQ+/Kvtt3iSUs=,第三人稱,TWA531457209
WL4ipO3Mx9pxd4FMs69ha6o9541+fLeOow67Qkrfnro=,夜空中最亮的星,HKI111600009
469lGieAbkNBEltdrRwEv+jyhXkiyEpmHx5OZyc+pl4=,替身,TWA210015503
6cQrcNNW+PAN/L74cRi0LCM2udD6gunlAnx+sJAbUnY=,Me And My Broken Heart,USUM71401800
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,道聽塗說 (Remembering you),TWX351600001
bTlSHgnwaBMIKHseTFHanJ3Zr4x82ybrGkexpnxDhTY=,愛情教會我們的事 (What Love Has Taught Us),TWA471602008
e/upMhPFcXl3Rxq0Us1abr0FcThlZOeqKJhBobmltBU=,Shape of You,GBAHS1600463
p/yR06j/RQ2J6yGCFL0K+1R06OeG+eXcwxRgOHDo/Tk=,孤獨是會上癮的 (Addicted To Loneliness),TWA531612701
IKMFuL0f5Y8c63Hg9BXkeNJjE0z8yf3gMt/tOxF4QNE=,Closer,USQX91601347
3lvxgQKfBmaqTFlKbJxVqt8qObrkgGdSYApT/lR9xug=,殘骸 (Pieces of Love),TWO170900007
gc9e+tsJGLcVOze3+Tg+bGa2WM61Q38fQesgZe/Nt5g=,離開以後,TWS831610028
4WVZE/mzZ9+lWFJ+wsr6pP2yEpaaG7e4YBOXnH+xQ2o=,想遇見一個人 (To encounter),TWI431602801
fLcg1JwIF80DBi1D5gheP1WuO4IXt4HFSd19TZ6y61M=,Love Story,USCJY0803447
4ETGXGxr1Z72pOMdOm6yESMyxaymT2OzMYXv0o7Kefg=,倒帶,TWK970400819
hkULXRC0ATyGxG0QgjBzhqvAh1BL2c4sbJbrlBd5Yzg=,愛到,TWD950625106
Kr5c/ALAhY0Td8IQrYkK0RIRgN/howizzGLzfeXERgU=,相愛的最後一天 (Xiang Ai De Zui Hou Yi Tian (Last Day of Love)),TWB659800312
0PDtzAcBOjNRhb4ymDGWFiw+kPk0lEuuEvjUKVzFBBQ=,倔強,TWA450482302
qUAwq9cJxzfce7jFbV3U0cmGOdwPhj1v++gc4rVFnHU=,Y.M.C.A,GBPS81514711
QZBAXY6al7xhjD2fxFWxoZYBPwblMjqax0i611tQTjM=,Say Something Loving,UK7MC1600072
jOpefqzIMnK/LfCVs6XMQvzkWbHe3yU/t+xfIQZaFuM=,如果再見 (If We Meet Again),TWA211630909
i7p594HsKb4cYynsE1a80PmSBL9bFI2dmBu16bwdke4=,這是最後一次 (This Is The Last Time),TWA531579704
tWNmyrGcELHrN99XAzXnyrT4YAeuaOcpyatSDEma47I=,Eight Days A Week,GBUM71505893
XA5XQFga587T06THv91MNt9L0bCzTMWho8D2U+6mO6U=,Getting Stronger,TWUM71600067
8f/T4ohROj1wa25YHMItOW2/wJhRXZM0+T5/2p86COc=,該忘的日子 (I Am Moving On),TWA211631204
hTJ7SXhQdjlqt1TdB4hFkcwPoN+iAL66nxyxthZfKJk=,不想信的故事 (How can I),KRA300811275
EdA9KzR91N0x8PLxIIlqg7MufYnA+z//f1fVUZpTASg=,拜訪春天,
eBme/h4Z4eP7BZY3tifu5Lr/dRB9NQJVIl36jZ5DZGQ=,牽心萬苦,TWJ011100207
ux6db2W4f9nhapYVkSg81Uzhxnw0vf44cFWHSd2EuJo=,Don't Wanna Know,USUM71609975
wtRfheDOyWaBKhwmsSeokLgUQNdnIDOUDPG/1B1yAeo=,我愛的人,TWA130100402
7KinB7g1pTU2wXjw1t7ob+gzTgGb6hwGq1+k3MOz4zM=,蒙娜麗莎,TWA210923807
ULX4szSLzHw6SeG67A7IN6It7DxzEdfdU1KyJ8YVXBM=,DIVINE,JPPO01410772
svqYDqMPkBab5PqkG4BT7rfJTa/rmQj+7vXty4o9Wks=,Everglow,GBAYE1601668
Y3FW8/0GqGTnX9UreDZlQS/iU1ZJW/AYAehu7s7wdQo=,Shostakovich : Chamber Symphony for String Orchestra| Op. 110a: I. Largo,FIFIN0200049
KcQ4assZxaXsdizqxGjUSAY7CNc6+6hQzpVsjnWsShQ=,怎麼還不愛 (Why Not Love),TWA471505003
MtFK4NN8Kv1k/xPA3wb8SQaP/jWee52FAaC1s9NFsU4=,This Is What You Came For,GBARL1600460
yBHK9ZzaYyeNaPr1ucAkD3RH7dKwaEY8dtplxwkxr44=,背對背擁抱,TWB670904205
EVcWXBnAnic2+dnPqURRL+/gamYsnXexXrvDYAB+uC8=,世界上最愛你的人,
FVbNn6fN3ah538bTyDrylGGkB6GlNot7j4WU4upEHVI=,除了愛你還能愛誰 (Who else to love but you),TWA559710107
qm1G/0r9ZHsHskGuhIBOqKl1emPSQMAiVARG49LfMLI=,Drag Me Down,GBHMU1500070
ZMyPNfxiQa0gkYpcCorXlnIHsh3BAw/9ORLf87dSuEs=,Luvin' U,TWA211630904
ugMqNL45FHkT+YlHpD18DSGoEYdvd4fdFRAYKYXdwe4=,雙棲動物,TWA530503501
Q9jrmFmnjlpdixoviqQ/AQTIb3CFRm+BXNRFjKKqufQ=,The End Of The World,USRC19901069
EJOjG/i8GkgSSo5x1+rPGLEHtUV3BZmWY+gVvSL4qKM=,An Innocent Warrior,NZSO01600013
mVCSiFKw2ggW2VC1YKHjX5Bfgf/KoFiHEKUHNV3u+bQ=,I Will Never Let You Go,USUM70504419
A8VVQOKrMDk0G8oU6z8qJ5Ggs5DneqlCpdoiKqKYIfY=,Touch Love,KRA381204974
nJHJ4JruPWtLYyNhBrVcJlcsPpUMDaUuSeYmHJt6j84=,千本櫻,JPB601401708
o+CAsZ8biW6YCTFP9Rw5iHT4uCJ2OvrDhdzge/FYgB4=,Send My Love (To Your New Lover),GBBKS1500215
EELIvnP5lcFg+W/XGvKrKj06DhzWRoowEHGGvBGlDkk=,死了都要 • 愛,HKI111600013
u3Cep8rYmeaOLq3xdjNHg8iFVXwT5RNArzQj2+VjWGM=,勁歌金曲2 - 情歌王,HKG580800062
6QzDMeH5IA43ZWhdTlqtEqp9dzECrCHs+g1cTIfnXaU=,那不是真的我,TWK231104008
CRrF13jSccFyPiWrpgDtR/QeZuFkungWwy3u6EA3YyA=,魚 (the edge),TWK010900004
6QMvPiMG6bKF5+C4fSsfeR/LGNMiwL55HNhd3BcvSKE=,Faith,USQ4E1602392
/70HjygVDhHsKBoV8mmsBg/WduSgs4+Zg6GfzhUQbdk=,微笑帶過 (Passing Smile),TWA451601609
x0AQuGp6SHvaD/fLkk+6JzAp6zOUgd30Tx4oL3YBz5Y=,Rockabye,GBAHS1600363
WRuHbl8CJbAuzUb4f/88Ly6IXif+IVVWolkp33Nm8wI=,24K Magic,USAT21602944
M5jomDIbTepOkTFwYQ8CSAPObDTzPT93Uhc6+OMjtPk=,國王與乞丐,
tB7WW8fbj7VdrPYInjSGBfslYr2DKNIeeFKQsqqMZvc=,為愛而愛 (Pray for love),TWK231610603
b/y+E5urZeKTsysVwft9UJMBNCxJiWHUHWQpg6ZRPfQ=,跟鋼琴說話 (Those Years),TWA471410004
9igLc6o595LdTzMT7bpaHT9exZNJ1O0Whx9RmHS+j68=,幾乎,TWD951567106
sYiMxw1T4c0jMCxHpPJuPgy0or6usnCeMKcUj6fe1YM=,中國戲曲-妝台報喜(評彈),HKUM71600108
OKwnC7WjhNaQBcoddmQ9JJI3yncE9/LkVISW3abpDLk=,Solo Dance,DK4YA1610901
31TBJaVwLi5tzfBwPCfyIH+YIXntxl373NiA++iZf+0=,一首簡單的歌,TWA470473007
xK0clTH8TvjG6sKmJXZuMLzhikhlEsolLtx2AHBpmbQ=,Try Everything,USWD11575402
j9SG4jfj32wP83z1+E6VmX3biX8B+SxWK6jmKsptFjM=,還是要幸福,TWD951643205
+Qe3cSY/E3WzoKxnlaljQDDeTyBQyg7wfhNzfmAJLSE=,Make You Feel My Love,GBBKS0700586
zjdnA7uA2+TXOTef/Nsm35h11Qb+3QpkMYdafBIFTpg=,Don't Go To Strangers,USFI86000015
7wOnPjvjrz3mPCj0gMwv3oEZX2S0KykF2mZhd29upNg=,Angel,USAR19700531
YmAISVdWO5T+OgcuVLr6qQ7OsqPzAbBO7BrEwfcxMSw=,Beautiful Now,USUM71505090
gu/lHDjq6qqpU7r3CQkvRpGF9kqc2Mrn9CZhb7jrFvY=,New Thang,TCABZ1405080
hjyvAgxDKStG8guPr03xgQcFeLGNj2T8zu0VUbJfKp0=,人生如夢,TWB479214061
eHPKAIwM51sTIVAg7SGtEcnrz7HGzrnTbgdJSceA4GQ=,夢幻曲（舒曼）(Reverie),TWD131000120
1SFa+akFfxK/h7NpIo7MtXAw4TZT+zHCIRZ9OKa/yjE=,魂縈舊夢,
b7yydI1iGdF/kFybrbVHHDXeI/9stzEWK1i77MLj4rU=,Me Too,USSM11601177
pUj35CUlURDEw5/1ZIYzjv3S0zxra63D/yEnyL8uEJw=,他贏了,TWA471013003
Bi2Csg9rO5feIyCMULQacjHjWaEH/yZ6UK9OihWDfE4=,Treat Me Like Fire,GBUM71400592
7XMCOsZb2tgux9OcdiVxnUmdMTWwJkUUKqYB+nT6n/Y=,明白 (Flow),TWA451602204
0PCqx12Hka7rnjT7VfjXPEuaAmjh2RgOZN+2Ug2JI8U=,十年,HKD250331804
yCV7ZQgiIb1Crmn79V39YCIrHkFsHf3Q5HTdDnKZWRk=,接受,TWA450481104
N21RxItkM+DqGIdEWiPa5urFl3xvDUNVdhr2bFZvMeA=,This Love - DAVICHI,
AqOH0NNMjTAvN1z+dp8cFHxJOtQG1rSzp1+BLZ4ToW0=,逆鱗,TWK970500910
wJdog4OHtULqly94aQ/X2uud6ya+juDh25ay4sqoxuI=,決絕的信仰 (The Resolute Belief),USWD11678700
dxLZ9Dtt8caA+j7izGZ3BgWb+/G9Px/LUfrbH05eCM4=,Love Me Tender,TWA139500105
/3SpKC44z9HJHeZpEr3QT0Wq7v29uyLwRnj/iISD2vM=,你說過,
Bw360f+pNhfaCZiru9dOfZ1Y9mjzVvH1OjyqIyl2v5s=,We Wish You A Merry Christmas,DEBL60944986
mhJw1pmyH+CnT9EyQOSdp3UwLGNI74YbIuyIwhPnUIQ=,偶遇（OT：為你平定的天下）,TWK231406505
XA5XQFga587T06THv91MNt9L0bCzTMWho8D2U+6mO6U=,Getting Stronger,TWUM71600067
O7LXEeoDCQLLAKazqMBoU68e/sJhNOsYUvf612h80Bo=,你在，不在,TWA530938804
DhuNF1B0GK4zzZ7U+v/vt/Y+3aQbTRmV2bd99TUAXzI=,敗將 (Loser),TWA531658603
dnRuk57Zito4PcoONgzzVFA5N8Tf3W0AW5IdO++Jppc=,Shameless,USUG11500921
DjWj3loqjilXC42nrDrYhBuvF42kBTOJc/zxLyA8qjc=,不一樣又怎樣,TWA531457210
tbsJcmVDSIgJGurhZ3jI6NPXa6+jzw9nIw2K5zeUOpk=,代替太陽,TWAF71400101
