song_id,song_length,genre_ids,artist_name,composer,lyricist,language
5y6If1dYv0HVArJVMMA2+MJqeVR4NZfKp7ijdoyHDwM=,313652.0,465,蕭敬騰 (Jam Hsiao),Wu Qing Feng,Wu Qing Feng,3.0
Tt4Wub1nXAtujznbVVZZ9ReW3gtMaWh28CGHvj8W5AM=,219115.0,,畢書盡 (Bii),陳又齊,陳又齊,3.0
oDlb1AEqCPWdSzr8V/tKOahUPo9o/4WYi5liHwG/VUU=,201688.0,465,王心凌 (Cyndi Wang),廖世傑,廖世傑,3.0
tdIvyAwPKeu44Fsc7trEPLTxcC6b2Q2oaTP1GczZeb4=,242102.0,465,Noah Cyrus,Noah Cyrus| Timothy McKenzie,Noah Cyrus| Timothy McKenzie,52.0
BgqjNqzsyCpEGvxyUmktvHC8WO5+FQO/pQTaZ4broMU=,235415.0,458,G.E.M.鄧紫棋,G.E.M. 鄧紫棋,G.E.M. 鄧紫棋,3.0
8UYz+eJd0mPC22UzHmJD3JgK7676l86o9Euc4+Wsj38=,409251.0,1609,Ashley Tisdale,,,-1.0
V5Apf053z6DhDcvozHSwQIASG4axIkX4ne2aKeH9L/Q=,219046.0,444,My Love From the Star,Kim Sae Jin| PJ,Choi Jae Woo,31.0
k5kh9xfrPTjcaw766nkL0XfYuHz3ufMGO10c6rKSGSU=,205588.0,465,辦桌二人組 (Bondo),徐嘉良,李岩修,10.0
DhuNF1B0GK4zzZ7U+v/vt/Y+3aQbTRmV2bd99TUAXzI=,280711.0,458,陳勢安 (Andrew Tan),文穎秋,陳天佑,3.0
MwZaD94L4Wl4APdJSVQF5JPt+xH6hb2KtWpFsjwYUlo=,199134.0,1609,Mike Posner,Mike Posner| Martin Terefe,,52.0
fovX5L2O9euaCgkDE8/ub6dbwJYzQrCbwPvrmnUAkVY=,222041.0,444,Apink,Lee Ho Yang| Kupa,,31.0
xPptlEtfTItuELCrubNwlHBZP/9bWhoU+dv3ZGCbQI8=,199471.0,465,Britney Spears,,,52.0
cvKdWx811H3bRDmab5eo7XW/fz1uRgqnRYw7Q8ogOUc=,212880.0,1259,Drake,R. Thomas III| N. Shebib| Shawn Carter| Kanye West| Adam Feeney| Matthew Samuels| Aubrey Graham,,52.0
jplZQ8wMdsPEwMSEyWIqJiQVv3KZseEUgKMjmR5p9h8=,192911.0,786,Piano Dreamers,,,-1.0
ci+wDFP4IxoF1aZvWlZ1Lyc42NjbDuDTkxyoeC/C5KI=,239491.0,465,郭靜 (Claire Kuo),陳小霞,姚若龍,3.0
x82jXWNfyZpXHIWbNqR1XC1TZV2oqljrloP8sTncJiE=,219892.0,465,Whitney Houston,,,52.0
7A/tAWUb6Y2Rt1pYDjLqy47YL5QB1xrAK0EXhpcv+O8=,230504.0,465,閻韋伶 (Olivia Yan),宋世堯,宋世堯,3.0
CLEDgLdGvXhoXod/9uzm9UwECV5IzqWOrXHtHXpq5+E=,248581.0,,韋禮安 (William Wei),韋禮安,韋禮安,3.0
s7QDAwhJlqH38OMjiCmJ5M1vGJa4+HbV3LwYJtDeE8A=,73456.0,444,UP10TION,,,31.0
9aVVhHnlNxa4n1yZCQ8AJ5nXYI3Nn8eJarZEXJqaDvM=,240431.0,465,郭靜 (Claire Kuo),陳韋伶,陳韋伶,3.0
xizfI29l3nwmPhHu9CD0f7Y9+JUPDhhVFrB5fWTZ0S0=,225888.0,921,莫非，這就是愛情 原聲帶,蔣卓嘉,李玟萱,3.0
8Ckw1wek5d6oEsNUoM4P5iag86TaEmyLwdtrckL0Re8=,298344.0,465,林俊傑 (JJ Lin),林俊傑,林夕,3.0
moLuKLxFp/HVNNdbNtYpuf/AacEfr4KLM23jwZ/Q4QI=,192772.0,465,Connie Talbot,,,52.0
uOnshTjakgM8DcQeREKoMoDpEShTOh1erSNHJ62BgAU=,302370.0,798,陳淑樺 (Sarah Chen),,,3.0
EkQQds/JiNU5i9Omkpsuf15O5kq2mKGnPC8KnFIx+PM=,191320.0,2022,棉花糖 (katncandix2),,,3.0
A4Xq24JGUv1pJ4QXKIICe8S++EqSrWaw2olWaO+cjsg=,209351.0,1609,Alunageorge,George Reid| Aluna Francis| Mark Ralph| Sam Romans| Andre Sutherland,,52.0
Bmj+IwjGGnbUyQ02jJpz5K+2vmxCOKfBqVd7ypu6OLo=,230435.0,465,One Direction,Harry Styles|Julian Bunetta|Jesse Shatkin|Louis Tomlinson|John Ryan|Jacob Kasher|Maureen Anne McDonald,Harry Styles|Julian Bunetta|Jesse Shatkin|Louis Tomlinson|John Ryan|Jacob Kasher|Maureen Anne McDonald,52.0
ScOMuGjI38G62+eNwqjqwpA3ZGdmp4VxfbACRB3BjnM=,252238.0,458,孫燕姿 (Yanzi Sun),Wei Shiong Lee,,3.0
87/vIN1vpskhG8PmAjb+O0yaPDXkwXxPr1x63NJaIqE=,265613.0,465,炎亞綸 (Aaron Yan),陳小霞,姚若龍,3.0
JiY2ckGkra5KGchu3Rh6KPH9FL2J0tTmAB3pGyVi4BQ=,238341.0,458,孫盛希 (Shi Shi),孫盛希 / Skot Suyama 陶山,肆一,3.0
sakda7kZsGCFMA9S+J+bl8BmqrU3ROZl+Yz2o+ITcQU=,254784.0,1259,187 INC 謀殺有限公司,Young Johnny/彫柏/蕭豐稷,Young Johnny/彫柏/蕭豐稷,3.0
w4Zku7HxtkAKl/BB8H81ZfWOXwnnmVbZBvFZeRPuRUU=,216967.0,444,BANGTAN BOYS,"Pdogg| Rap Monster| Suga| J-hope| ""hitman""bang| Do Hoon Kim",,31.0
zvjlLoB+A+0WiqVyk+My4kEpKyV5d76Dl1GBXtL05IM=,243147.0,465,Adele,,,52.0
gvHR5iZ5GWVYZBMTQFo/k0LB3Hh2RDUNhDgOCzICosE=,197760.0,465,玖壹壹,陳皓宇,廖建至 洪瑜鴻 陳皓宇,3.0
o+4GuBRHzxw/AfXXCy63rNBkcrDN/RFVXS3anYiZ6ng=,241528.0,1259,San E,,,31.0
C+qWANiKlPVZ6IRG0PzR3lKISDjZ8V1hG3fFxJVq/Do=,312865.0,465,Des'ree,,,52.0
TGM1/CURlGEZiH/YsbBxmwwWxyqmvO05QCGpRzB080w=,198251.0,465,Prince,王子,王子,52.0
ufjl9/oJJRQx/0JUEBaIeyE82HP0CF7Fy2LwOIiNiYY=,188708.0,465,八三夭 (The Last Day of Summer 831),阿璞(八三夭),阿璞(八三夭),3.0
tB7WW8fbj7VdrPYInjSGBfslYr2DKNIeeFKQsqqMZvc=,234788.0,458,鼓鼓 (GBOYSWAG),鼓鼓,鼓鼓\陳沒,3.0
qFs/vJjn6brQRQtbfUlIWHxGx1jXB3ckg3hBP6XRtAg=,302811.0,465,范瑋琪 (Christine Fan),非非,非非,3.0
dp86sLzZRusk0HtuNE80oH0Q8WT8Ca5M+deWurYU+wE=,223294.0,465,BOXING樂團,Luwa| Rukuc,,3.0
+DY2syFXy++0TP64aspm4q8+OYT4hd+maonuHbZwBvo=,219324.0,444|1259,BIGBANG,TEDDY| TAEYANG,TEDDY| T.O.P| G-DRAGON,31.0
vgcviN/rTbKwslIlIvhdR9+5c7k79x8cOpVEkhE9tKg=,158197.0,458,莫文蔚 (Karen Mok),Ge Xin Chen,,52.0
lpehYTGIoMuZRbdiEiXEBJbsZ/UhTV0XYxE1EOablJA=,219611.0,465,林俊傑 (JJ Lin),JJ Lin,Lin Tian Ai,3.0
H5bAmtEjItcf0nDm3q/N3YQAV7hm0Aj5TlzR0V5Tgmo=,126223.0,2122,証聲音樂圖書館 ECHO MUSIC,Barbara Jean,,52.0
vYgdg3j2g8cztFopB8f2FL/tm88UCKQn5FpNCXO3o/k=,244992.0,1609|458,原子邦妮 (Astro Bunny),查查\Nu,查查,3.0
k+HFh+vgo0VQkptcBAP2gOT/xVj4lyqliM6rv4COPrk=,220636.0,2122,Lisa Ono (小野リサ),,,52.0
tER7e5IoiooGN6TJKB9lL31x1pXuuAIcTgzcMAAvTQ8=,171572.0,798,龍飄飄,周治平,周治平,3.0
7ykSkV4/K5lvJHDn4IL7ytQH4XxPhaNIAKQzGEfmWRQ=,244558.0,465,林俊傑 (JJ Lin),JJ Lin,Wang Ya Jun,3.0
C09yKU4pkvYfI5aUd0eLFLSzGortV+j6yzQy/OtU7f8=,231456.0,2157,董事長樂團＆九天民俗技藝團,吳永吉,吳永吉/武雄,10.0
ff6EgRzVpbPgwVnq9jHY3xRJ1Go1k1zWoIiCsR8eBZE=,288252.0,465,蕭煌奇 (Ricky Hsiao),Hsiao Huang Qi,Yao Ruo Long,10.0
nr/FQ43zDjzfDE67yfEZWJRd97allxjlMfTXyZKnKSA=,254328.0,465,Kana Nishino (西野カナ),Kana Nishino;Kentz;Lisa Desmond;Maria Marcus,,17.0
EELIvnP5lcFg+W/XGvKrKj06DhzWRoowEHGGvBGlDkk=,206889.0,458,G.E.M.鄧紫棋,G.E.M. 鄧紫棋| Lupo Groinig| Yoo Hae Jin,G.E.M. 鄧紫棋| 姚若龍,3.0
DNvSr+5yqvRNwQs64bZmJt9j9TuW4jJwZuHkkdrRnS8=,254784.0,921,Various Artists,GAEMI,LYn| GAEMI| Ji Hoon,31.0
yTSEvH/cbj3ZvoDRWWMTCdtapZnuLKoWVLlp0qj8ZK4=,281425.0,458,神木與瞳 (Y2J),Yang Yang,,3.0
opfHqJ0Oz4KsSqM5/TqBERkLI9DFnMD0Jywzh7XSE6Y=,266344.0,465,FS (Fuying & Sam),劉永輝,肆一,3.0
12g2vM/t8N147WRWaRMM56TmEp07KN8mHA0wZcFBoAQ=,209084.0,465|1259,葛仲珊 (MISS KO),葛仲珊,葛仲珊,3.0
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,346272.0,458,五月天 (Mayday),怪獸,阿信,3.0
xydqnTimjPXCAod0BcdbxQOtZ9A7aJ89/ZpRh+wEHC0=,223085.0,465,李壽全,Zhang Zi Shi,Zhang Zi Shi,3.0
RnasKOzUMgW5YkMdY+DTVXH5OiKNS4z6bHfWLUUd/DI=,226348.0,465,大嘴巴 (DA Mouth),Daniel Bi,,3.0
7HDcHFAVdw76mL4Z5hbz300+s1oSUstaOfmaLw0+Dfo=,225256.0,465,Rihanna,Mikkel S. Eriksen| Sia Furler| B Levin| T.E. Hermansen,,52.0
L7KF5qCjLTtV+LSoCTgl1HAtv169FCKUWtrtb+RZraM=,249010.0,465,Film Orchestra,,,52.0
4DE8vPtXRm68ZGKKpl3YosAP1dHGjIQbyQMmQn9LGCM=,126850.0,465,Daria Toffali,,,52.0
AOCcHMTDCrG7BO39yTZi5uH1+PxxDucCoqhaMeyPxKY=,235937.0,458,Easy Shen,Easy Shen,Easy Shen,3.0
xtFar1buSnUhJQmKTOo6oAbUxnZ49Cyy/whiegiuqVI=,204335.0,444,Park Kyung,Park Kyung| Score| Megatone,Park Kyung,31.0
41aDNLPNdJ8PZdNo46uAPDJ4yFTKrPYY1jeM4CucBGs=,258403.0,458,張智成 (Z-Chen Chang),鄭如川,鄭如川/彭學斌@口袋音樂,3.0
IKMFuL0f5Y8c63Hg9BXkeNJjE0z8yf3gMt/tOxF4QNE=,244976.0,1609,The Chainsmokers,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,52.0
FaFJj89wTwLxNKuP8QYswh6V3wzpWf58qdu5rj+8BBg=,410993.0,458,蘇打綠 (Sodagreen),Qing Feng Wu,,3.0
2WdT0TA8vRAOOorVH89Sj8IAQqp4kB6M3uvS++OKBLg=,128870.0,2122,Eliane Elias,João Gilberto| João Donato,,-1.0
ih58jIWgit7qPy3VpvbM6E7AIvs57ylCHMVpIl1T+Io=,214726.0,465,Snakehips| MØ,Oliver Dickinson| James David| Joe Janiak| Negin Djafari| Rachel Keen| Karen Ørsted,Oliver Dickinson| James David| Joe Janiak| Negin Djafari| Rachel Keen| Karen Ørsted,52.0
Oja/z3kVmmhi0bDBQNPlM50fggFPnUsQMWoGy8+f5Wo=,258194.0,465,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
SyB3Aj1UO+fl19Lc+M0p4ZWCbL4uwnw614x25Q7XjCQ=,330614.0,465,T-Ok,T-Ok|Ki-Ran Han|Sang-Jae Bae|Kyung-Mo Kang|Suk-Min Bok,Ki-Ran Han|Sang-Jae Bae|Kyung-Mo Kang,31.0
7XjSvrL47/EJD2mNR0e2Ja+ed/Dm0j35tKPQLiO2Hjk=,273716.0,1609,Marshmello,,,52.0
52u8MyPoG6zhEFNaV9xP1xo8lv6XeMyDn4Ey52BB6VY=,252958.0,458,柯有倫 (Alan Kuo),,,3.0
QZBm8SOwnEjNfCpgsKBBGPMGET6y6XaQgnJiirspW7I=,266448.0,458,楊丞琳 (Rainie Yang),Yu Jie Zheng,,3.0
kGbTHKIh5X+PJsvbbQlw4edBb5IvISXMoJfRbNl1uyI=,204150.0,465,SHINee,ERIK LIDBOM/JON HÄLLGREN,KANATA OKAJIMA,31.0
JgnzJxQMYnSKIhvjcsT5wmvQ4lXFeLdzPal/v/0od10=,330292.0,437,Aimer,Shunsuke Tsuri,Aimerrhythm,17.0
80hnDqhSe9u2uIaLvDh1tCbwryzDrsf789zgDDF+k+s=,214517.0,465,Fifth Harmony,Joshua Coleman| Jude Demorest| Tyrone Griffin Jr.| Alexander Izquierdo| Dallas Koehlke| Brian Lee,Joshua Coleman| Jude Demorest| Tyrone Griffin Jr.| Alexander Izquierdo| Dallas Koehlke| Brian Lee,52.0
80hnDqhSe9u2uIaLvDh1tCbwryzDrsf789zgDDF+k+s=,214517.0,465,Fifth Harmony,Joshua Coleman| Jude Demorest| Tyrone Griffin Jr.| Alexander Izquierdo| Dallas Koehlke| Brian Lee,Joshua Coleman| Jude Demorest| Tyrone Griffin Jr.| Alexander Izquierdo| Dallas Koehlke| Brian Lee,52.0
FpPpQz9dOL5NXr21CsTjRS/ItkyL4YxC8zoItHzjM7s=,306886.0,465,丁噹 (Della),阿信(五月天),阿信(五月天),3.0
bXxhog/LgdygbENVcL5HgwSlASUEe8xvvqPae62J7Fs=,191216.0,465,Jessica,,,52.0
U9kojfZSKaiWOW94PKh1Riyv/zUWxmBRmv0XInQWLGw=,290063.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
xR2CwSUlWNT294yrdCNHT8c9wzAGljAgzaYxeIJwrD0=,160751.0,786|947,Dreaming,The Daydream(白日夢),,-1.0
IFQsk+XzIzIHYQP7ksHZROhDhi3aINLz5PucISxYAHw=,221355.0,465,張棟樑 (Nicholas Teo),Li Si Song,Chen Jia Ming,3.0
uWfF+7Tl/V+phd01+33EDRjMiRZz4adW0bI/Mh194L8=,254755.0,458,A-Lin,Eric周興哲,徐世珍/吳輝福,3.0
MwZaD94L4Wl4APdJSVQF5JPt+xH6hb2KtWpFsjwYUlo=,199134.0,1609,Mike Posner,Mike Posner| Martin Terefe,,52.0
KMsgcgMRbzQs47aG6otqMhMweC+NvRq/RfO1ofTw7VU=,199552.0,2122,Antonio Carlos Jobim,,,-1.0
kFx6IW7O34CiWxdfV61/cIjZs57ZasQBPjJQSJk2pk0=,239046.0,465,G.E.M.鄧紫棋,黃家駒,黃家駒,24.0
BD9lB17CkWhWVB3uC+gviHejV0KihSOJOUlYMOp9xFY=,208608.0,2079,Paul van Dyk| Ronald van Gelderen,Paul Van Dyk| Ronald Van Gelderen| Niels Van De Pavert,,52.0
+WZeyJdxSPcag6xHLPjJOfJoc1haKiC4j0BcbZHG5ig=,296176.0,921,Joonil Jung,Nam Hyeseung| Park Jinho,Jung Joonil| Nam Hyeseung| Park Jinho,31.0
e8HRqGjNxiZ1YUxiuLl1pwZgqEy1A3l9HL8dj9LTE78=,224026.0,465,張韶涵 (Angela Chang),王雅君,王雅君,3.0
0PDtzAcBOjNRhb4ymDGWFiw+kPk0lEuuEvjUKVzFBBQ=,261537.0,465,五月天 (Mayday),,,3.0
PjQRp0CTXCZ5RfQRiDlzwF1eHpOXUgHpfDqQkNKMUHY=,274459.0,465,高進,高進,高進,3.0
yb1g7qbHIezWYrOcsmZQY1elwd4rw0Vsn1yhjYHkcg0=,213159.0,2022,Sleigh Bells,,,52.0
RrG8P2R9dxnmQf/TCavCWlbpBMOiGAROsNW+UHr83GE=,282435.0,465,五月天 (Mayday),阿信,阿信,3.0
GUGXzDOOMx26SmdxoD3Jorynu8D5cDIVeCqDXd+qIbM=,229877.0,465,G.E.M.鄧紫棋,G.E.M. 鄧紫棋,G.E.M. 鄧紫棋,3.0
XBhJYp6A1sD/47vCwkjqqG0xK1lDPu/IUTlLEpx81Ns=,289367.0,465,李聖傑 (Sam Lee),譚志華,譚志華,3.0
lunzFMaTP9NTIWBG2zXGyiw0HRq6thIr3e4gAXkCZjo=,236042.0,465|1259,葛仲珊 (MISS KO),葛仲珊|陳昱榕,葛仲珊|陳昱榕,3.0
lXilOhTkQXSc9Fvm54ktoNRHFCpOjQQhegIjt9odQUQ=,192992.0,958,Best Piano Classics 100,Pyotr Ilyich Tchaikovsky,,-1.0
Axv9nNo5uNiq9iYd2PlT8nhEc8C6MKD4O36Q6nUfnMg=,281952.0,458,楊乃文 (Naiwen Yang),火星電台·黄少峰,火星電台·黄少峰,3.0
OO1BXn1UHKB6Anzi/7JFqUpATVce1rlc6Qf0exqwUFY=,199340.0,444,MINO,MINO | FUTURE BOUNCE,MINO,31.0
0tmyQ9QoSgYsJ5f/Cid/bt5IqB80MD/nxKMQHVq0Kw8=,232756.0,458,羅志祥 (Show Lo),Zhi Wen Du,,3.0
/6kgyFt1nsLDNbZh0AHM4Pb3sbp3CZ0C4DbPa4++eVE=,180960.0,458,八三夭 (The Last Day of Summer 831),八三夭 阿璞,八三夭 阿璞,3.0
KZ5hwP74wRO6kRapVIprwodtNdVD2EVD3hkZmmyXFPk=,233685.0,465,Justin Bieber,Justin Bieber| Ed Sheeran| Benjamin Joseph Levin,,52.0
woOlWc20G3D4jgygA0QzsCVcAkZDNjFH6pMfCIg+y7M=,297168.0,465,周杰倫 (Jay Chou),周杰倫,方文山,3.0
7FeOq+rxbcL3KupG50rCrI/96WtHOSEOV4CSVe+zjPQ=,191843.0,691,Michael Bublé,,,52.0
jRzcNOC0WGSfwQmr9ZP5mxiPYxAdkGrPFGc0GvS1dOs=,209536.0,921,Various Artists,Sia Furler| Sam Smith| Christian Guzman| Jason Moore,,52.0
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,298945.0,465,林芯儀 (Shennio Lin),朱國豪,李偉傑,3.0
0ZYpRerrVO+3ECQFKSeRGRMWGjDx7iQQAgWlXbm/lKQ=,299862.0,139|125|109,CHEMISTRY,,,17.0
EL5DbsSvhAFtMBBoOjs4aipOjC3Xj4syX/l/wlK+kdM=,285570.0,458,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
VdVi5NKMJeRDsz4+3xvrpu66FNVTcQ4G26TXoUxW8bU=,256261.0,465,蕭敬騰 (Jam Hsiao),A Di A,A Di A,3.0
Ur1+neOjRtm1j7rFHyptlufj9CkamVBJFr82Rcnm2PE=,293825.0,465,動力火車 (Power Station),,,3.0
QXbyStZvYeYWU4+7V9Ouad/VjhZmoPdkTX5tLsUiM5w=,298527.0,465,王儷婷 (Olivia Ong),,,3.0
U2zEsGTtqpVbo1hbmaBxNcie/P1LvaOhPqx5qtkatAw=,304274.0,465,丁噹 (Della),五月天怪獸,月神夜+黃婷,3.0
j15oN8gA26II4cebHvxc+rIIjzyBDzjHi9rYx7oSvrQ=,271255.0,465,S.H.E,周杰倫,Selina+李姚,3.0
7NV5ZpaFlc7e3fjuxNiiuL0+HEr8qASFr+HHztIhwGY=,307664.0,465,A-Lin,Skot Suyama 陶山,吳輝福 / 徐世珍,3.0
XCfRNnG6NP/QtdjP5ZeI+QU3zEIRm0y9lEZoQLQaw3s=,403144.0,1609,Swedish House Mafia,"John Martin| Michel Zitron| Sebastian Ingrosso| Steve Angello| Axel ""Axwell"" Hedfors",,-1.0
xz2iBuDL18bCh31KjDIqxTbfMGKBiys27juIYnDmFz0=,267264.0,1609|458,原子邦妮 (Astro Bunny),查查\Nu,查查\Nu,3.0
35/OF9WSXvkwnKHW/zy/URkytspOH52YOIrCihaL8Lo=,196719.0,444,HyunA,Jae-Woo Seo,,31.0
Ij6t+2kBXHszYlN8T5LGUXe+AG8FBEmoit1QP2BfG5M=,278674.0,465,Various Artists,한승훈 (Han Seung Hoon) | 김재양 (Kim Jae Yang),이희승(Lee Hee Seung),31.0
7KCXRRf5maCFg6/Wg9UI2xOAE0pm15P82J+qLyXbB0M=,174892.0,444,J.Y. Park,Jyp The Asian Soul,,31.0
aCW5z2BJse0/inRhZmLf1+Fw/b5P6gr1ji/4fzd2SGs=,207412.0,465,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),李宗盛\姚中仁 MC HotDog\呆寶靜\周文傑 KENZY\林睦淵 MUTA,李宗盛\姚中仁 MC HotDog\呆寶靜\周文傑 KENZY\林睦淵 MUTA,3.0
+Sm75wnBf/sjm/QMUAFx8N+Ae04kWCXGlgH50tTeM6c=,271255.0,465,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),張震嶽 Ayal Komod\陳昱榕 E-SO\周文傑 KENZY\林睦淵 MUTA,張震嶽 Ayal Komod\陳昱榕 E-SO\周文傑 KENZY\林睦淵 MUTA,3.0
xsonLm/QtcFMvRLRwc6KV4fZGdbVSbHMtuSmWa5TTBU=,187872.0,921,Andy Hull| Robert McDowell,,,52.0
YN4T/yvvXtYrBVN8KTnieiQohHL3T9fnzUkbLWcgLro=,185295.0,451,陳奕迅 (Eason Chan),Tang Han Xiao,Tang Han Xiao,3.0
nCjDQZ7SdvN+pIBpjbd5ifV68fkfP0YL/8YzpR1wjZQ=,236379.0,465,DNCE,Kristoffer Fogelmark| Albin Nedler| Joe Jonas| Rami Yacoub| Justin Drew Tranter,,52.0
D+nN2XugzYBwK6Mu2GWT81Q3QN+NPC2gHC5RYjqs2O8=,249939.0,465,S.H.E,Andrew Fromm + Calum Maccoll + Howie Dorough,施人誠,3.0
Qvio7H9bDtrvGerI6/4m0fmSM98sOuke7stPoxEu2GA=,312502.0,465,Rick Braun,,,52.0
Sm+S6AL3/K5652Y15m2k0dmOXlzECymtWnLKPaWCxtY=,169691.0,465,OneRepublic,Ryan Tedder| Brent Kutzle| Noel Zancanella,,52.0
zBZGvStbfYcbPbV8T2tOfdELIkDHHgKJOcL1olJe9bQ=,169737.0,786,Richard Clayderman,,,-1.0
PIGqzSDoaMhwTRAFaeOxBMh0DqRv8NqafavkSOx8mWM=,215666.0,444,BANGTAN BOYS,"Docskim| Sumin| ""hitman""bang| Jimin| Pdogg",,31.0
kFx6IW7O34CiWxdfV61/cIjZs57ZasQBPjJQSJk2pk0=,239046.0,465,G.E.M.鄧紫棋,黃家駒,黃家駒,24.0
TVtxD8qAAl8KeA5CU+1c4Pg6+/PR3vK2vYMnY/eSGho=,251611.0,465,Bii畢書盡+陳勢安+陳彥允+李玉璽,畢書盡/陳又齊,畢書盡/陳又齊,3.0
C8ZjXpCG1mZ22ZKPfH6xHuRjVeH+3QXX5+cR63GUdRA=,290783.0,465,內地華語精選,,,3.0
reXuGcEWDDCnL0K3Th//3DFG4S1ACSpJMzA+CFipo1g=,219324.0,458,周湯豪 (NICKTHEREAL),周湯豪,周湯豪\崔惟楷,3.0
uWREia5CNSoapbU9+BpqQxlSfntw1J/01HQGpVxFiM4=,283898.0,,曾沛慈 (Pets Tseng),鴉片丹,黃婷,3.0
/o3/CA7Gpzgl+ZKZw5/e9W8nGZMDBc2t1HZPqPyHsAY=,216711.0,465,Various Artists,季忠平,許常德,3.0
d5ayexvXscdzmuGxENyY8Uwb4AQaxt0dEcnkAgES7xw=,239808.0,465,玖壹壹,陳皓宇,陳皓宇 洪瑜鴻 廖建至,3.0
6uCt0I6XmmXX7fta96XlZyxtSWXlTa2ZviRbxnDUa/w=,210624.0,465|1259,玖壹壹,春風|KEN G|洋蔥,洋蔥,3.0
xiz941hp+bmOp/es/DjDCE98PU0i/O88lgVX57KNjZE=,166452.0,786|947,tico moon,,Toshiko Kageyama,-1.0
KWpSIrp2wr64ZbKTKbRQefresHsj1xm/Y8eMdyV3F3A=,260620.0,465,SHINHWA (神話),,,31.0
y/rsZ9DC7FwK5F2PK2D5mj+aOBUJAjuu3dZ14NgE0vM=,320470.0,465,林俊傑 (JJ Lin),林俊傑,孫燕姿/易家揚,3.0
DEQhJpQFad8IXRU71BVOmbSkx9vmG+2pvC8wpQamniI=,201482.0,1259,Flo Rida,,,52.0
LiIpTZKlFZy8wXpt2Gl5BU6Z7t2rZppAnNYEpWuCxMA=,192992.0,465,嚴爵 (Yen-j),嚴爵,嚴爵,3.0
c/9DEUWFCe2zzaKtWV5uZpGgvivwk6ymDDt4IDQN7hY=,270524.0,921|465,偷心大聖PS男 電視原聲帶,,,3.0
eBme/h4Z4eP7BZY3tifu5Lr/dRB9NQJVIl36jZ5DZGQ=,272822.0,465,謝和弦 (R-chord),謝和弦 / 康有韋,謝和弦,3.0
TEaaduSg/B5LdYNGSZtQxhOXE/DWQihzozWYNIv1cII=,241172.0,2122,Kenny G,Karyn Rochelle| Ed Hill,Karyn Rochelle| Ed Hill,52.0
7wXAsNPzplB+5GoX5SZnTtdbLcBV9hjVmLjtMY/PRhM=,258529.0,465,柯有倫 (Alan Kuo),柯有倫,SKOT SUYAMA,3.0
eqxzfyc6kVOcYTDo7GCguRsfLEplxdlJ+umjJsB8gdY=,215597.0,465,五月天 (Mayday),阿信,阿信,3.0
oTi7oINPX+rxoGp+3O6llSltQTl80jDqHoULfRoLcG4=,228623.0,465,林俊傑 (JJ Lin),JJ Lin,Wu Qing Feng,3.0
CcjaiyLEb6KIq0c1YlM/1BIMpOif5629+w5zBjH4TWM=,232524.0,465,FTISLAND,,,31.0
LM7tSQiUFiUfTmzrYikYW6L9wqgY9eXxOY6ncAK9zjY=,212973.0,2086|374,原味左岸‧沙發香頌,,,52.0
8tx7sB65F3OV8ei+KnIm/NF9jtaFM1WlzfmSz4uo/1A=,180372.0,465,5 Seconds Of Summer,Ashton Irwin|Calum Hood|John Feldmann|Nicholas “RAS” Furlong,,52.0
ux6NojFJfvKEv3hvLMxXPCwQ9LTb3oo07dgL+FNE8GM=,233848.0,458,邰正宵 (Samuel Tai),梁介洋,易家揚,3.0
IBqFXAPCZIjwj6hn2QoXIBWAgPQ/L7nhE/e7TAej5Ag=,193933.0,465,S.H.E,鄭楠,鄭楠+施人誠,3.0
uGgtiS4WNEGSVQUAx9bybmTztobu6ysT+NAZ3ff2ItY=,223399.0,1259,Under Lover (地下情人),胡睿楷,胡睿楷,3.0
acjqLo7zs7z2Z5APVzxKWgPsrtm/qpHXGSmtXMYawRs=,289227.0,465,宇宙人 (Cosmos People),小玉 林忠諭,小玉 林忠諭,3.0
9zVQUtq/Uzlxk3X7BwI28CSY7FomzpmtsRc8f2bRyJE=,220264.0,465,孫子涵 (Niko Sun),蔣蔣,蔣蔣,3.0
HiDEYVzykG0UpUEgbmKNIxoq15M6CpG1HRFgdVG4g/Q=,389120.0,465,女也 (Herstory with Mayday),五月天石頭,五月天阿信,3.0
Ay6eyGGrRy2LQLN34K2waErF/MXdQwD498gOhyA4TO8=,286656.0,465,方怡萍,張燕清,張燕清,10.0
x7dcu7ax/rsrEo92EhZ7E9BbSVw9blHIu44du7zJroM=,305371.0,437,Aimer,Yojiro Noda,Yojiro Noda,17.0
PgRtmmESVNtWjoZHO5a1r21vIz9sVZmcJJpFCbRa1LI=,227343.0,465,謝和弦 (R-chord),R-chord,R-chord,3.0
